batch_id,fish_species,has_temperature_telemetry,temperature_reading_count,current_temperature,average_temperature,minimum_temperature,maximum_temperature,air_temperature,humidity,storage_duration_hours,transport_duration_hours,time_above_limit_minutes,temperature_violation_count,time_since_catch_hours,spoilage_risk
SYNTH-BATCH-000050,Mackerel,True,29,2.35,2.05,0.01,3.12,0.38,79.12,15.08,5.89,5.47,0,15.08,LOW
SYNTH-BATCH-000050,Mackerel,True,13,3.02,3.57,3.0,5.98,2.13,73.03,22.63,5.04,128.87,7,22.63,LOW
SYNTH-BATCH-000050,Mackerel,True,40,1.24,0.87,-0.89,4.41,0.85,74.54,30.17,16.1,0.0,0,30.17,LOW
SYNTH-BATCH-000051,Mackerel,True,26,0.21,0.25,-1.9,3.78,2.8,72.99,15.73,4.78,0.0,0,15.73,LOW
SYNTH-BATCH-000051,Mackerel,True,35,1.85,1.92,-0.31,2.57,0.38,75.07,31.46,8.67,0.0,1,31.46,LOW
SYNTH-BATCH-000051,Mackerel,True,39,1.54,1.38,-0.08,2.55,0.8,76.37,47.19,9.39,0.0,0,47.19,LOW
SYNTH-BATCH-000051,Mackerel,True,68,1.32,1.88,1.32,4.5,1.48,73.95,62.92,26.41,166.57,8,62.92,LOW
SYNTH-BATCH-000052,Snapper,True,47,5.33,5.54,3.93,6.34,7.63,60.45,36.28,9.08,377.01,34,36.28,MEDIUM
SYNTH-BATCH-000052,Snapper,True,179,7.01,7.57,5.71,9.14,5.36,61.59,72.57,30.28,1816.8,179,72.57,HIGH
SYNTH-BATCH-000052,Snapper,True,112,7.68,7.87,7.53,8.73,6.9,56.44,108.85,34.27,2056.14,112,108.85,HIGH
SYNTH-BATCH-000052,Snapper,True,211,7.59,8.02,5.64,9.89,7.28,57.98,145.14,45.25,2714.93,210,145.14,HIGH
SYNTH-BATCH-000053,Tuna,True,53,5.31,5.06,2.71,5.6,2.81,67.96,29.61,16.19,558.08,28,29.61,MEDIUM
SYNTH-BATCH-000053,Tuna,True,85,5.77,6.15,3.71,10.32,8.37,67.66,59.21,20.96,1257.6,85,59.21,HIGH
SYNTH-BATCH-000053,Tuna,True,50,4.12,5.65,4.12,9.38,7.56,70.15,88.82,16.28,926.31,48,88.82,HIGH
SYNTH-BATCH-000053,Tuna,True,89,5.78,5.99,5.78,7.07,5.49,67.71,118.42,23.7,1144.06,71,118.42,HIGH
SYNTH-BATCH-000054,Tilapia,True,26,4.55,4.78,4.55,5.49,4.91,76.54,32.84,5.02,160.26,14,32.84,LOW
SYNTH-BATCH-000054,Tilapia,True,72,5.62,5.03,2.25,7.29,4.0,79.71,65.68,25.77,1092.86,51,65.68,MEDIUM
SYNTH-BATCH-000054,Tilapia,True,201,6.11,5.55,3.98,9.14,5.28,71.74,98.53,42.91,2362.32,185,98.53,HIGH
SYNTH-BATCH-000054,Tilapia,True,263,4.27,4.47,2.28,6.61,4.76,73.28,131.37,71.45,2510.24,154,131.37,HIGH
SYNTH-BATCH-000055,Tuna,True,71,5.44,5.46,4.72,9.46,6.18,89.55,27.08,11.85,662.36,66,27.08,MEDIUM
SYNTH-BATCH-000055,Tuna,True,45,7.31,6.55,5.92,8.51,6.35,94.82,54.15,8.39,496.37,44,54.15,MEDIUM
SYNTH-BATCH-000055,Tuna,True,174,8.09,6.09,3.46,8.95,4.56,93.85,81.23,33.66,1951.94,168,81.23,HIGH
SYNTH-BATCH-000055,Tuna,True,40,8.26,7.07,6.57,10.81,6.74,94.33,108.3,15.44,926.13,38,108.3,HIGH
SYNTH-BATCH-000056,Snapper,True,21,6.07,6.99,4.78,10.9,,95.61,29.67,13.36,801.6,20,29.67,HIGH
SYNTH-BATCH-000056,Snapper,True,116,7.77,8.29,5.96,12.04,7.08,97.1,59.33,32.15,1928.79,116,59.33,HIGH
SYNTH-BATCH-000056,Snapper,True,88,7.16,8.31,5.63,10.15,9.09,96.38,89.0,28.26,1695.6,88,89.0,HIGH
SYNTH-BATCH-000056,Snapper,True,32,9.05,9.7,7.2,10.55,8.67,93.49,118.66,15.98,958.8,30,118.66,HIGH
SYNTH-BATCH-000057,Sardine,True,16,5.89,6.11,3.48,8.64,4.56,74.74,15.47,7.68,435.04,16,15.47,MEDIUM
SYNTH-BATCH-000057,Sardine,True,70,4.03,4.93,4.03,6.43,5.58,71.67,30.93,12.87,483.98,43,30.93,MEDIUM
SYNTH-BATCH-000057,Sardine,True,63,6.38,5.59,5.38,7.3,5.09,73.93,46.4,17.55,815.63,48,46.4,HIGH
SYNTH-BATCH-000057,Sardine,True,31,6.05,5.94,5.32,7.8,5.18,77.2,61.87,13.77,708.2,28,61.87,HIGH
SYNTH-BATCH-000058,Mackerel,True,16,2.33,0.59,-1.73,2.96,0.11,85.2,10.44,4.03,0.0,2,10.44,LOW
SYNTH-BATCH-000058,Mackerel,True,20,1.96,1.6,-0.27,4.5,4.58,86.87,20.89,9.26,39.87,2,20.89,LOW
SYNTH-BATCH-000058,Mackerel,True,80,2.88,2.89,0.28,3.33,4.33,83.59,31.33,15.14,121.03,13,31.33,LOW
SYNTH-BATCH-000058,Mackerel,True,9,3.12,2.16,0.9,5.44,1.92,78.52,41.77,5.4,69.37,2,41.77,LOW
SYNTH-BATCH-000059,Other,True,59,4.89,5.67,3.63,9.64,4.46,84.96,37.03,15.79,920.43,59,37.03,HIGH
SYNTH-BATCH-000059,Other,True,49,4.15,4.99,2.73,6.53,6.41,90.4,74.05,9.27,357.0,30,74.05,MEDIUM
SYNTH-BATCH-000059,Other,True,32,6.54,6.75,5.99,7.28,3.8,88.19,111.08,20.02,1096.58,31,111.08,HIGH
SYNTH-BATCH-000059,Other,True,197,7.77,8.07,6.38,11.31,6.59,87.01,148.11,50.15,3008.92,197,148.11,HIGH
SYNTH-BATCH-000060,Snapper,True,11,7.31,6.97,5.89,8.91,10.52,67.16,19.8,3.71,222.6,9,19.8,MEDIUM
SYNTH-BATCH-000060,Snapper,True,61,7.83,7.23,5.79,7.83,8.84,68.07,39.6,16.14,968.11,61,39.6,MEDIUM
SYNTH-BATCH-000060,Snapper,True,48,8.62,7.92,6.92,11.6,9.23,69.83,59.39,12.04,722.4,48,59.39,HIGH
SYNTH-BATCH-000060,Snapper,True,99,9.12,7.97,7.22,10.68,10.59,69.08,79.19,18.76,1125.45,99,79.19,HIGH
SYNTH-BATCH-000061,Mackerel,True,57,8.03,7.56,5.54,8.03,7.7,74.36,29.43,9.65,579.0,57,29.43,HIGH
SYNTH-BATCH-000061,Mackerel,True,29,9.0,8.45,6.03,9.0,8.36,71.47,58.85,16.44,986.4,29,58.85,HIGH
SYNTH-BATCH-000061,Mackerel,True,57,7.87,8.2,7.87,11.57,9.09,79.04,88.28,16.96,1017.6,57,88.28,HIGH
SYNTH-BATCH-000061,Mackerel,True,69,7.39,7.3,4.61,9.02,10.33,73.85,117.7,23.13,1387.8,69,117.7,HIGH
SYNTH-BATCH-000062,Mackerel,True,32,9.85,8.63,6.84,10.76,8.1,67.02,15.26,6.95,417.0,32,15.26,HIGH
SYNTH-BATCH-000062,Mackerel,True,18,7.8,8.6,6.58,10.77,8.21,70.06,30.51,4.29,257.4,18,30.51,HIGH
SYNTH-BATCH-000062,Mackerel,True,125,11.03,10.18,7.99,11.31,6.95,63.81,45.77,21.65,1299.0,122,45.77,HIGH
SYNTH-BATCH-000062,Mackerel,True,31,8.84,10.57,7.81,14.55,8.07,63.09,61.02,11.81,708.6,30,61.02,HIGH
SYNTH-BATCH-000063,Tilapia,True,31,8.9,8.68,6.82,12.25,7.19,65.66,31.91,5.58,334.8,30,31.91,HIGH
SYNTH-BATCH-000063,Tilapia,True,87,10.28,10.39,9.34,14.35,7.95,65.0,63.82,21.18,1270.67,86,63.82,HIGH
SYNTH-BATCH-000063,Tilapia,True,108,10.01,9.24,7.06,11.8,9.6,63.33,95.73,29.22,1753.2,108,95.73,HIGH
SYNTH-BATCH-000063,Tilapia,False,0,,,,,11.7,64.14,127.64,18.41,0.0,0,127.64,MEDIUM
SYNTH-BATCH-000064,Mackerel,True,12,6.69,5.24,2.93,6.86,4.26,84.4,13.51,5.26,219.89,9,13.51,MEDIUM
SYNTH-BATCH-000064,Mackerel,True,17,5.78,5.66,5.4,8.27,5.74,85.99,27.02,6.52,336.48,15,27.02,MEDIUM
SYNTH-BATCH-000064,Mackerel,True,90,7.11,6.78,4.03,7.11,4.08,82.38,40.52,18.73,1014.3,82,40.52,HIGH
SYNTH-BATCH-000064,Mackerel,True,109,6.53,6.94,4.73,9.4,4.75,85.29,54.03,28.15,1689.0,108,54.03,HIGH
SYNTH-BATCH-000065,Snapper,True,11,-0.7,0.11,-2.2,3.3,5.17,67.66,11.95,2.87,0.0,0,11.95,LOW
SYNTH-BATCH-000065,Snapper,True,15,2.11,2.16,0.99,6.22,0.49,70.37,23.89,5.73,95.12,4,23.89,LOW
SYNTH-BATCH-000065,Snapper,True,39,1.96,2.17,1.45,5.33,2.14,68.71,35.84,10.32,127.75,8,35.84,LOW
SYNTH-BATCH-000065,Snapper,True,52,3.16,2.7,0.93,4.17,1.8,67.89,47.79,9.02,96.46,11,47.79,LOW
SYNTH-BATCH-000066,Tuna,True,15,1.1,2.54,-0.05,6.42,4.82,91.36,25.5,6.49,131.93,5,25.5,LOW
SYNTH-BATCH-000066,Tuna,True,20,1.97,1.61,-1.0,1.97,0.97,83.51,51.0,6.59,0.0,0,51.0,LOW
SYNTH-BATCH-000066,Tuna,True,110,3.37,3.6,3.07,4.49,1.72,87.19,76.5,21.36,398.89,32,76.5,MEDIUM
SYNTH-BATCH-000066,Tuna,True,45,2.53,1.61,-0.04,2.53,3.52,82.65,101.99,13.81,0.0,1,101.99,LOW
SYNTH-BATCH-000067,Tuna,True,22,6.51,6.23,5.16,6.62,6.74,85.08,28.52,6.2,296.21,20,28.52,MEDIUM
SYNTH-BATCH-000067,Tuna,True,40,5.68,6.5,4.36,10.7,7.02,85.55,57.04,23.39,1403.37,40,57.04,HIGH
SYNTH-BATCH-000067,Tuna,True,102,9.46,8.53,5.75,9.46,8.15,89.02,85.56,18.37,1102.2,102,85.56,HIGH
SYNTH-BATCH-000067,Tuna,True,110,7.31,7.45,4.94,10.36,6.16,86.85,114.08,60.83,3649.73,110,114.08,HIGH
SYNTH-BATCH-000068,Snapper,True,13,-0.03,1.91,-0.34,4.09,-2.4,67.6,11.36,2.4,10.99,2,11.36,LOW
SYNTH-BATCH-000068,Snapper,False,0,,,,,2.45,68.32,22.72,9.39,0.0,0,22.72,LOW
SYNTH-BATCH-000068,Snapper,True,41,-0.2,0.36,-0.2,2.37,1.89,67.74,34.08,15.75,0.0,1,34.08,LOW
SYNTH-BATCH-000068,Snapper,True,80,0.92,0.29,-0.53,2.06,1.71,64.0,45.44,14.48,0.0,0,45.44,LOW
SYNTH-BATCH-000069,Mackerel,True,12,5.72,4.97,3.95,5.72,7.0,69.88,9.53,3.19,110.11,6,9.53,MEDIUM
SYNTH-BATCH-000069,Mackerel,True,38,6.17,6.37,5.91,10.39,8.36,65.62,19.06,6.55,392.84,38,19.06,HIGH
SYNTH-BATCH-000069,Mackerel,True,80,7.5,6.66,6.22,10.53,8.18,63.36,28.6,14.76,885.36,80,28.6,HIGH
SYNTH-BATCH-000069,Mackerel,True,91,9.04,7.78,6.27,9.04,10.24,65.49,38.13,15.54,932.12,90,38.13,HIGH
SYNTH-BATCH-000070,Tilapia,True,40,8.63,7.77,7.52,8.95,9.88,65.73,27.63,10.26,615.53,39,27.63,MEDIUM
SYNTH-BATCH-000070,Tilapia,True,152,8.14,8.87,8.14,11.62,8.07,72.56,55.25,26.61,1596.6,152,55.25,HIGH
SYNTH-BATCH-000070,Tilapia,True,131,8.5,7.25,6.42,8.5,7.55,71.65,82.88,23.73,1423.8,131,82.88,HIGH
SYNTH-BATCH-000070,Tilapia,True,99,9.11,9.12,8.06,11.34,11.26,,110.5,57.58,3454.78,99,110.5,HIGH
SYNTH-BATCH-000071,Snapper,True,9,4.31,3.91,2.06,4.31,,59.57,14.62,5.54,110.98,4,14.62,LOW
SYNTH-BATCH-000071,Snapper,True,22,3.44,2.2,1.74,4.32,7.73,65.71,29.24,12.2,95.2,2,29.24,LOW
SYNTH-BATCH-000071,Snapper,True,21,4.89,4.7,4.43,5.23,6.03,65.56,43.86,13.3,400.37,13,43.86,MEDIUM
SYNTH-BATCH-000071,Snapper,True,96,4.65,3.5,2.61,7.36,3.63,58.15,58.48,21.96,696.15,49,58.48,MEDIUM
SYNTH-BATCH-000072,Snapper,True,8,8.1,6.99,6.61,8.78,8.38,88.08,15.82,3.17,190.2,6,15.82,MEDIUM
SYNTH-BATCH-000072,Snapper,True,27,6.1,7.53,5.48,10.99,6.22,82.85,31.63,4.66,279.5,27,31.63,MEDIUM
SYNTH-BATCH-000072,Snapper,True,97,7.34,7.82,7.34,10.83,7.62,81.57,47.45,22.06,1323.51,97,47.45,HIGH
SYNTH-BATCH-000072,Snapper,True,126,8.77,8.29,7.11,8.77,6.51,89.62,63.27,25.31,1518.6,126,63.27,HIGH
SYNTH-BATCH-000073,Sardine,True,10,4.36,2.83,2.25,5.08,3.26,92.76,4.79,1.88,30.06,3,4.79,LOW
SYNTH-BATCH-000073,Sardine,True,7,4.42,3.12,1.29,6.32,2.43,87.91,9.58,3.48,83.4,2,9.58,LOW
SYNTH-BATCH-000073,Sardine,True,10,1.19,1.76,1.19,2.96,1.2,99.77,14.37,6.0,0.0,1,14.37,LOW
SYNTH-BATCH-000073,Sardine,True,26,4.67,4.55,3.47,7.25,0.86,85.51,19.15,4.49,174.02,14,19.15,MEDIUM
SYNTH-BATCH-000074,Snapper,True,60,-0.2,0.43,-0.68,2.81,0.62,75.54,29.25,11.83,0.0,2,29.25,LOW
SYNTH-BATCH-000074,Snapper,True,24,1.51,1.31,-0.78,4.21,1.46,81.59,58.5,9.93,8.41,2,58.5,LOW
SYNTH-BATCH-000074,Snapper,True,282,-0.36,-0.27,-0.84,3.9,2.28,85.01,87.75,47.4,0.0,0,87.75,LOW
SYNTH-BATCH-000074,Snapper,True,218,0.68,0.27,-0.47,3.0,-2.04,76.84,117.0,60.99,0.0,0,117.0,LOW
SYNTH-BATCH-000075,Mackerel,True,46,9.47,8.13,5.37,9.65,6.5,69.16,33.75,18.13,1087.79,46,33.75,HIGH
SYNTH-BATCH-000075,Mackerel,True,67,8.87,7.71,6.69,9.95,7.56,66.83,67.49,14.03,841.8,67,67.49,HIGH
SYNTH-BATCH-000075,Mackerel,True,37,9.63,9.2,8.08,10.63,8.11,70.23,101.24,20.1,1205.72,37,101.24,HIGH
SYNTH-BATCH-000075,Mackerel,False,0,,,,,11.75,74.29,134.98,55.1,0.0,0,134.98,MEDIUM
SYNTH-BATCH-000076,Other,True,15,0.15,-0.08,-1.73,3.22,1.91,94.74,14.05,5.51,0.0,0,14.05,LOW
SYNTH-BATCH-000076,Other,True,24,0.04,0.55,0.04,2.23,0.93,96.7,28.09,12.55,0.0,1,28.09,LOW
SYNTH-BATCH-000076,Other,True,30,0.14,2.63,0.14,4.37,-0.67,95.42,42.14,6.22,69.27,5,42.14,LOW
SYNTH-BATCH-000076,Other,True,45,-0.32,0.08,-2.06,3.09,-1.37,92.47,56.19,9.46,0.0,2,56.19,LOW
SYNTH-BATCH-000077,Tuna,True,23,-0.03,-0.19,-1.35,1.85,0.62,82.48,12.23,4.52,0.0,0,12.23,LOW
SYNTH-BATCH-000077,Tuna,True,28,2.23,1.92,0.43,2.62,-1.31,74.51,24.47,7.96,0.0,0,24.47,LOW
SYNTH-BATCH-000077,Tuna,True,19,0.67,0.23,-1.17,1.81,-2.32,70.49,36.7,8.56,0.0,0,36.7,LOW
SYNTH-BATCH-000077,Tuna,True,127,0.7,1.14,-1.02,2.31,-1.78,72.59,48.94,24.27,0.0,0,48.94,LOW
SYNTH-BATCH-000078,Tuna,True,36,7.86,7.61,7.26,8.0,6.5,82.16,23.46,7.61,456.6,36,23.46,MEDIUM
SYNTH-BATCH-000078,Tuna,True,73,8.9,9.75,7.5,12.12,9.01,82.46,46.91,12.45,747.0,72,46.91,HIGH
SYNTH-BATCH-000078,Tuna,True,103,8.13,7.96,6.08,9.09,9.6,82.01,70.37,34.22,2053.1,103,70.37,HIGH
SYNTH-BATCH-000078,Tuna,True,79,7.8,9.23,7.8,12.36,,80.44,93.83,34.48,2068.8,79,93.83,HIGH
SYNTH-BATCH-000079,Tuna,True,23,6.62,6.66,5.92,9.68,6.79,70.03,17.53,6.69,401.18,23,17.53,MEDIUM
SYNTH-BATCH-000079,Tuna,True,27,5.14,6.24,3.82,8.43,,68.45,35.06,10.63,601.25,27,35.06,MEDIUM
SYNTH-BATCH-000079,Tuna,True,27,8.17,8.22,7.57,8.59,7.57,70.17,52.59,7.85,470.72,26,52.59,HIGH
SYNTH-BATCH-000079,Tuna,True,142,7.58,6.98,6.38,10.72,5.41,69.9,70.13,28.01,1680.6,142,70.13,HIGH
SYNTH-BATCH-000080,Mackerel,True,12,6.53,7.07,5.53,8.18,7.51,96.07,35.39,4.31,258.53,12,35.39,MEDIUM
SYNTH-BATCH-000080,Mackerel,False,0,,,,,,98.86,70.78,11.51,0.0,0,70.78,LOW
SYNTH-BATCH-000080,Mackerel,True,238,11.17,9.42,9.15,11.31,7.92,98.13,106.17,41.27,2476.16,238,106.17,HIGH
SYNTH-BATCH-000080,Mackerel,True,227,9.61,9.99,9.61,12.55,5.17,96.85,141.56,59.06,3543.6,227,141.56,HIGH
SYNTH-BATCH-000081,Snapper,True,4,1.81,1.81,0.89,4.53,2.93,88.71,13.62,1.97,11.76,1,13.62,LOW
SYNTH-BATCH-000081,Snapper,True,69,1.53,1.52,0.46,4.38,2.56,80.82,27.24,13.92,43.6,5,27.24,LOW
SYNTH-BATCH-000081,Snapper,True,96,2.97,2.15,0.87,3.07,0.38,83.54,40.86,16.76,23.76,2,40.86,LOW
SYNTH-BATCH-000081,Snapper,True,135,4.13,3.44,3.22,4.13,4.69,83.45,54.48,29.52,466.73,36,54.48,LOW
SYNTH-BATCH-000082,Other,True,11,1.15,1.94,-0.14,3.48,-2.01,78.45,21.08,3.87,7.32,1,21.08,LOW
SYNTH-BATCH-000082,Other,True,24,0.24,1.5,0.18,3.29,2.78,77.34,42.16,6.79,0.0,0,42.16,LOW
SYNTH-BATCH-000082,Other,True,107,0.97,1.55,0.81,5.35,0.13,79.16,63.23,20.66,166.71,13,63.23,MEDIUM
SYNTH-BATCH-000082,Other,True,96,1.74,1.76,-0.69,4.45,2.48,78.74,84.31,39.52,206.16,6,84.31,LOW
SYNTH-BATCH-000083,Snapper,True,23,6.59,6.29,5.66,9.56,5.32,55.78,7.57,3.91,234.6,22,7.57,MEDIUM
SYNTH-BATCH-000083,Snapper,True,27,5.95,6.33,5.95,7.15,4.47,61.83,15.14,5.61,286.54,23,15.14,MEDIUM
SYNTH-BATCH-000083,Snapper,True,31,7.9,7.04,4.82,9.14,6.98,62.18,22.71,9.63,577.67,31,22.71,HIGH
SYNTH-BATCH-000083,Snapper,True,43,4.09,4.35,1.61,5.11,4.18,62.11,30.28,9.55,258.45,21,30.28,MEDIUM
SYNTH-BATCH-000084,Tuna,False,0,,,,,2.18,82.61,26.22,4.5,0.0,0,26.22,LOW
SYNTH-BATCH-000084,Tuna,True,37,2.08,1.91,0.62,2.95,1.08,,52.45,7.49,0.0,0,52.45,LOW
SYNTH-BATCH-000084,Tuna,True,151,5.31,4.53,2.09,7.31,5.14,83.23,78.67,32.59,1268.25,96,78.67,HIGH
SYNTH-BATCH-000084,Tuna,True,104,5.53,3.65,2.2,6.69,2.49,81.99,104.89,29.52,874.48,50,104.89,MEDIUM
SYNTH-BATCH-000085,Mackerel,True,37,3.29,2.35,0.75,4.31,0.81,70.21,17.01,9.21,81.0,4,17.01,LOW
SYNTH-BATCH-000085,Mackerel,True,40,1.79,2.45,1.72,4.66,2.94,71.2,34.02,8.58,96.01,10,34.02,LOW
SYNTH-BATCH-000085,Mackerel,True,122,3.47,3.73,2.17,4.88,0.02,73.43,51.02,25.61,549.24,45,51.02,MEDIUM
SYNTH-BATCH-000085,Mackerel,True,150,5.4,5.36,2.57,7.78,3.73,69.39,68.03,33.98,1600.62,116,68.03,HIGH
SYNTH-BATCH-000086,Tilapia,True,33,0.76,1.97,0.66,5.45,1.65,86.57,21.66,7.48,86.51,7,21.66,LOW
SYNTH-BATCH-000086,Tilapia,True,100,1.62,1.25,-0.31,3.52,0.52,82.6,43.32,20.31,0.0,3,43.32,LOW
SYNTH-BATCH-000086,Tilapia,True,25,2.32,1.88,-0.17,3.66,2.93,85.53,64.98,13.24,31.05,1,64.98,LOW
SYNTH-BATCH-000086,Tilapia,True,256,1.64,2.14,1.24,4.88,2.48,85.0,86.64,46.5,464.37,42,86.64,LOW
SYNTH-BATCH-000087,Tilapia,True,6,4.21,2.53,1.55,5.69,,91.11,16.1,2.35,39.36,2,16.1,LOW
SYNTH-BATCH-000087,Tilapia,True,31,4.19,3.22,1.96,6.84,3.27,94.58,32.2,16.27,443.62,14,32.2,MEDIUM
SYNTH-BATCH-000087,Tilapia,True,30,3.78,3.97,1.66,6.37,3.67,88.9,48.3,18.65,565.73,17,48.3,MEDIUM
SYNTH-BATCH-000087,Tilapia,True,118,3.61,4.19,2.94,5.98,2.1,86.4,64.4,29.84,896.38,60,64.4,MEDIUM
SYNTH-BATCH-000088,Other,True,20,0.09,0.8,-1.71,4.79,1.14,73.78,34.45,9.55,0.0,0,34.45,LOW
SYNTH-BATCH-000088,Other,True,96,1.28,0.52,-1.26,1.73,-0.63,73.64,68.89,21.63,0.0,1,68.89,LOW
SYNTH-BATCH-000088,Other,True,276,-0.01,0.8,-0.75,1.26,3.8,73.32,103.34,48.12,0.0,1,103.34,LOW
SYNTH-BATCH-000088,Other,True,133,3.65,1.74,1.33,3.65,2.85,71.48,137.78,31.16,37.5,1,137.78,MEDIUM
SYNTH-BATCH-000089,Tuna,True,67,3.17,3.69,1.99,4.89,5.65,94.24,39.94,13.09,277.8,24,39.94,LOW
SYNTH-BATCH-000089,Tuna,True,58,5.21,4.73,4.37,6.82,4.46,95.63,79.87,16.08,611.11,37,79.87,MEDIUM
SYNTH-BATCH-000089,Tuna,True,190,5.01,5.11,2.44,8.27,6.54,93.04,119.81,47.9,2285.68,150,119.81,HIGH
SYNTH-BATCH-000089,Tuna,True,181,3.9,4.33,2.39,5.14,3.37,94.81,159.74,79.88,2160.78,83,159.74,HIGH
SYNTH-BATCH-000090,Sardine,True,12,6.92,7.62,6.11,8.56,8.46,72.97,18.3,7.51,450.5,12,18.3,HIGH
SYNTH-BATCH-000090,Sardine,False,0,,,,,8.94,75.13,36.6,4.69,0.0,0,36.6,LOW
SYNTH-BATCH-000090,Sardine,True,14,9.07,8.82,7.17,9.36,7.77,73.4,54.9,8.02,481.04,14,54.9,HIGH
SYNTH-BATCH-000090,Sardine,True,96,7.62,7.71,5.28,10.36,6.88,75.46,73.21,17.98,1078.65,96,73.21,HIGH
SYNTH-BATCH-000091,Sardine,True,7,5.87,4.86,4.09,9.0,5.6,69.1,32.67,4.4,217.26,6,32.67,MEDIUM
SYNTH-BATCH-000091,Sardine,True,114,5.54,5.99,4.08,7.8,6.59,78.42,65.33,23.01,1190.65,96,65.33,HIGH
SYNTH-BATCH-000091,Sardine,True,95,4.73,5.66,4.51,8.97,3.62,70.58,98.0,28.36,1558.91,85,98.0,HIGH
SYNTH-BATCH-000091,Sardine,True,60,7.26,6.36,4.29,7.26,1.99,75.25,130.66,27.6,1429.29,51,130.66,HIGH
SYNTH-BATCH-000092,Snapper,True,34,0.92,0.51,-2.13,3.65,-0.31,81.88,26.28,6.15,0.0,0,26.28,LOW
SYNTH-BATCH-000092,Snapper,True,58,2.82,1.48,-0.37,5.57,2.27,81.17,52.56,12.96,111.15,10,52.56,LOW
SYNTH-BATCH-000092,Snapper,True,80,0.64,0.73,-0.2,3.63,3.65,80.52,78.85,16.03,0.0,0,78.85,LOW
SYNTH-BATCH-000092,Snapper,True,113,0.6,0.78,-0.68,3.07,1.92,79.46,105.13,32.96,0.0,0,105.13,LOW
SYNTH-BATCH-000093,Mackerel,True,4,7.76,6.36,4.63,9.81,6.18,61.12,6.24,0.87,52.0,3,6.24,MEDIUM
SYNTH-BATCH-000093,Mackerel,True,11,7.11,6.86,5.18,10.17,9.76,63.55,12.48,2.04,122.36,10,12.48,MEDIUM
SYNTH-BATCH-000093,Mackerel,True,13,8.35,8.31,5.66,9.58,9.6,60.42,18.72,7.52,451.2,11,18.72,MEDIUM
SYNTH-BATCH-000093,Mackerel,True,22,8.72,8.38,5.79,11.94,6.99,61.04,24.96,7.31,438.39,20,24.96,HIGH
SYNTH-BATCH-000094,Mackerel,True,25,1.97,1.23,0.69,3.04,1.81,59.43,41.18,8.9,0.0,1,41.18,LOW
SYNTH-BATCH-000094,Mackerel,True,63,0.79,1.73,-0.22,2.51,0.06,66.88,82.37,11.22,0.0,1,82.37,LOW
SYNTH-BATCH-000094,Mackerel,True,148,3.04,3.54,3.04,4.44,0.46,62.43,123.55,40.79,733.84,45,123.55,MEDIUM
SYNTH-BATCH-000094,Mackerel,True,519,4.79,3.66,1.22,5.92,,66.34,164.74,88.46,2300.55,224,164.74,HIGH
SYNTH-BATCH-000095,Sardine,True,23,1.24,0.24,-1.11,3.8,0.75,70.0,26.5,9.65,0.0,0,26.5,LOW
SYNTH-BATCH-000095,Sardine,True,33,0.58,0.8,0.58,1.98,-0.27,63.44,53.01,8.2,0.0,1,53.01,LOW
SYNTH-BATCH-000095,Sardine,True,79,3.52,2.26,1.65,5.0,1.82,66.55,79.51,42.72,489.99,16,79.51,MEDIUM
SYNTH-BATCH-000095,Sardine,True,187,2.32,2.22,-0.24,3.73,-0.75,68.95,106.01,51.89,264.09,15,106.01,MEDIUM
SYNTH-BATCH-000096,Other,True,9,5.43,2.89,1.8,6.42,3.29,66.02,9.84,3.77,85.98,2,9.84,LOW
SYNTH-BATCH-000096,Other,True,30,2.73,4.06,2.6,7.13,2.88,71.17,19.67,7.61,263.25,16,19.67,MEDIUM
SYNTH-BATCH-000096,Other,True,78,2.97,2.71,2.21,6.85,3.88,67.73,29.51,14.15,334.29,31,29.51,MEDIUM
SYNTH-BATCH-000096,Other,True,34,5.63,5.84,5.63,7.72,3.46,66.73,39.34,17.11,861.03,28,39.34,MEDIUM
SYNTH-BATCH-000097,Snapper,True,30,8.82,8.7,5.96,10.04,5.84,60.91,20.57,6.26,375.39,30,20.57,MEDIUM
SYNTH-BATCH-000097,Snapper,True,50,8.13,7.19,4.47,8.13,7.87,63.82,41.13,9.02,540.98,49,41.13,HIGH
SYNTH-BATCH-000097,Snapper,True,77,8.98,8.04,6.36,11.14,10.86,62.97,61.7,31.57,1894.04,77,61.7,HIGH
SYNTH-BATCH-000097,Snapper,True,86,7.05,7.75,7.05,10.17,4.47,64.1,82.26,27.35,1640.99,86,82.26,HIGH
SYNTH-BATCH-000098,Tuna,True,12,4.28,5.86,3.61,7.14,8.95,65.0,19.81,6.78,323.22,10,19.81,MEDIUM
SYNTH-BATCH-000098,Tuna,True,19,6.64,8.39,6.06,12.19,6.56,67.75,39.61,4.77,285.99,19,39.61,HIGH
SYNTH-BATCH-000098,Tuna,True,21,5.24,6.77,5.24,7.85,8.88,63.16,59.42,11.26,648.66,19,59.42,HIGH
SYNTH-BATCH-000098,Tuna,True,144,8.44,8.72,6.68,12.45,9.42,64.25,79.22,39.74,2384.12,144,79.22,HIGH
SYNTH-BATCH-000099,Tilapia,True,6,4.85,5.01,3.73,6.04,,70.59,5.82,1.16,41.93,2,5.82,LOW
SYNTH-BATCH-000099,Tilapia,True,5,6.33,4.29,3.51,6.43,6.36,73.95,11.64,2.26,74.4,1,11.64,LOW
